id_penjualan;tanggal;provinsi;qty;vol_ml;nama_barang;total;nama_kurir;srv_lvl
7092;06-Mei-19;Sulawesi Selatan;1;10;Cajuput;56500;J&T CASHLESS;Exp
7103;06-Mei-19;DKI Jakarta;1;10;Cananga;96500;JNE REG;Reg
7114;06-Mei-19;Jawa Barat;1;250;Ylang - Ylang;1061500;JNE REG;Reg
7114;06-Mei-19;Jawa Barat;1;100;Rosemary;712500;JNE REG;Reg
7114;06-Mei-19;Jawa Barat;1;100;Cedarwood;71500;JNE REG;Reg
7114;06-Mei-19;Jawa Barat;3;20;Green Tea;697500;JNE REG;Reg
7132;07-Mei-19;Sumatera Selatan;1;10;Flu dan Cough;195500;J&T CASHLESS;Exp
7164;08-Mei-19;Jawa Barat;1;20;Clove Bud;83000;GRAB;Inst
7167;08-Mei-19;Jawa Barat;1;10;Peppermint;102500;JNE REG;Reg
7196;09-Mei-19;DKI Jakarta;1;10;Relax and Destress;290000;JNE REG;Reg
7196;09-Mei-19;DKI Jakarta;1;10;Peppermint;102500;JNE REG;Reg
7238;11-Mei-19;Jawa Barat;1;20;Kukui Nut;50000;J&T CASHLESS;Exp
7241;11-Mei-19;Banten;1;10;Peppermint;102500;J&T CASHLESS;Exp
7245;11-Mei-19;Bali;1;10;Lavender;122900;J&T CASHLESS;Exp
7245;11-Mei-19;Bali;1;10;Tea Tree;96500;J&T CASHLESS;Exp
7245;11-Mei-19;Bali;1;10;Lemongrass;57900;J&T CASHLESS;Exp
7245;11-Mei-19;Bali;1;10;Peppermint;102500;J&T CASHLESS;Exp
7245;11-Mei-19;Bali;1;10;Lemon;122900;J&T CASHLESS;Exp
7258;13-Mei-19;DKI Jakarta;1;10;Basil;69000;JNE REG;Reg
7258;13-Mei-19;DKI Jakarta;1;10;Lemon Organic;131500;JNE REG;Reg
7268;13-Mei-19;Jawa Barat;1;10;Vanila;121500;J&T CASHLESS;Exp
7268;13-Mei-19;Jawa Barat;1;10;Patchouli;58500;J&T CASHLESS;Exp
7297;14-Mei-19;Riau;1;10;Lemon;122900;J&T CASHLESS;Exp
7297;14-Mei-19;Riau;1;10;Lavender;122900;J&T CASHLESS;Exp
7298;14-Mei-19;DKI Jakarta;1;20;French Lavender Organic;254500;JNE REG;Reg
7298;14-Mei-19;DKI Jakarta;1;10;Peppermint;102500;JNE REG;Reg
7298;14-Mei-19;DKI Jakarta;1;10;Flu dan Cough;195500;JNE REG;Reg
7306;14-Mei-19;DKI Jakarta;1;10;Ylang Ylang;90500;JNE REG;Reg
7306;14-Mei-19;DKI Jakarta;1;10;Peppermint;102500;JNE REG;Reg
7306;14-Mei-19;DKI Jakarta;1;10;Grapefruit;122000;JNE REG;Reg
7308;14-Mei-19;Jawa Barat;1;10;Peppermint;102500;J&T CASHLESS;Exp
7308;14-Mei-19;Jawa Barat;1;10;Patchouli;58500;J&T CASHLESS;Exp
7308;14-Mei-19;Jawa Barat;1;10;Lavender;122900;J&T CASHLESS;Exp
7341;15-Mei-19;Kalimantan Timur;1;10;Cajuput;56500;JNE REG;Reg
7341;15-Mei-19;Kalimantan Timur;1;10;Bergamot;99900;JNE REG;Reg
7341;15-Mei-19;Kalimantan Timur;1;10;Magnolia;91500;JNE REG;Reg
7341;15-Mei-19;Kalimantan Timur;1;10;Ylang Ylang;90500;JNE REG;Reg
7341;15-Mei-19;Kalimantan Timur;1;10;French Lavender Organic;131500;JNE REG;Reg
7364;16-Mei-19;Jawa Barat;1;20;Gurjun;28900;GOJEK;Inst
7364;16-Mei-19;Jawa Barat;1;10;Peppermint;102500;GOJEK;Inst
7364;16-Mei-19;Jawa Barat;1;10;Lemon;122900;GOJEK;Inst
7364;16-Mei-19;Jawa Barat;1;10;Lavender;122900;GOJEK;Inst
7371;16-Mei-19;Jawa Timur;1;20;Veytver;330000;J&T CASHLESS;Exp
7388;17-Mei-19;DKI Jakarta;1;20;French Lavender Organic;254500;JNE REG;Reg
7388;17-Mei-19;DKI Jakarta;1;10;Lemon;122900;JNE REG;Reg
7388;17-Mei-19;DKI Jakarta;1;10;Cananga;96500;JNE REG;Reg
7388;17-Mei-19;DKI Jakarta;1;10;Citronella;50000;JNE REG;Reg
7388;17-Mei-19;DKI Jakarta;1;10;Peppermint;102500;JNE REG;Reg
7388;17-Mei-19;DKI Jakarta;1;10;Rose;477500;JNE REG;Reg
7388;17-Mei-19;DKI Jakarta;1;10;Patchouli;58500;JNE REG;Reg
7388;17-Mei-19;DKI Jakarta;1;10;Bergamot;99900;JNE REG;Reg
7388;17-Mei-19;DKI Jakarta;1;10;Orange;90000;JNE REG;Reg
7388;17-Mei-19;DKI Jakarta;1;10;Magnolia;91500;JNE REG;Reg
7388;17-Mei-19;DKI Jakarta;1;10;Ylang Ylang;90500;JNE REG;Reg
7388;17-Mei-19;DKI Jakarta;1;10;Rosemary;86500;JNE REG;Reg
7388;17-Mei-19;DKI Jakarta;1;10;Lavender;122900;JNE REG;Reg
7437;18-Mei-19;Jawa Timur;1;10;Fennel;101500;J&T CASHLESS;Exp
7437;18-Mei-19;Jawa Timur;1;10;Bergamot;99900;J&T CASHLESS;Exp
7437;18-Mei-19;Jawa Timur;1;10;Patchouli;58500;J&T CASHLESS;Exp
7437;18-Mei-19;Jawa Timur;1;10;Citronella;50000;J&T CASHLESS;Exp
7506;20-Mei-19;Jawa Barat;1;20;VCO;53500;GOJEK;Inst
7506;20-Mei-19;Jawa Barat;1;10;Tea Tree;96500;GOJEK;Inst
7506;20-Mei-19;Jawa Barat;1;10;Lemon;122900;GOJEK;Inst
7507;20-Mei-19;DKI Jakarta;1;10;Kaafir Lime;72500;J&T CASHLESS;Exp
7507;20-Mei-19;DKI Jakarta;1;10;Peppermint;102500;J&T CASHLESS;Exp
7518;21-Mei-19;DKI Jakarta;1;10;Ginger;99900;JNE REG;Reg
7518;21-Mei-19;DKI Jakarta;1;10;Clove Bud;50000;JNE REG;Reg
7518;21-Mei-19;DKI Jakarta;1;10;Rosemary;86500;JNE REG;Reg
7535;21-Mei-19;Sumatera Barat;1;10;Lemon;122900;J&T CASHLESS;Exp
7535;21-Mei-19;Sumatera Barat;1;10;Lavender;122900;J&T CASHLESS;Exp
7552;22-Mei-19;DKI Jakarta;1;20;Clove Bud;83000;JNE YES;Reg
7573;23-Mei-19;Papua;1;50;Citronella;183500;J&T CASHLESS;Exp
7573;23-Mei-19;Papua;1;10;Peppermint;102500;J&T CASHLESS;Exp
7573;23-Mei-19;Papua;1;10;Flu dan Cough;195500;J&T CASHLESS;Exp
7585;23-Mei-19;Sumatera Utara;1;10;French Lavender Organic;131500;J&T CASHLESS;Exp
7585;23-Mei-19;Sumatera Utara;1;10;Lemon;122900;J&T CASHLESS;Exp
7598;24-Mei-19;Bangka Belitung;1;10;Rosemary;86500;J&T CASHLESS;Exp
7598;24-Mei-19;Bangka Belitung;1;10;Cedarwood;71500;J&T CASHLESS;Exp
7598;24-Mei-19;Bangka Belitung;1;10;Roman Chamomile;199900;J&T CASHLESS;Exp
7598;24-Mei-19;Bangka Belitung;1;10;Ylang Ylang;90500;J&T CASHLESS;Exp
7598;24-Mei-19;Bangka Belitung;1;10;Green Tea;139000;J&T CASHLESS;Exp
7598;24-Mei-19;Bangka Belitung;1;10;Cajuput;56500;J&T CASHLESS;Exp
7622;24-Mei-19;Jawa Tengah;1;20;Citronella;83000;J&T CASHLESS;Exp
7622;24-Mei-19;Jawa Tengah;1;10;Spearmint;111900;J&T CASHLESS;Exp
7640;25-Mei-19;Banten;1;10;Cajuput;56500;J&T CASHLESS;Exp
7648;25-Mei-19;DKI Jakarta;1;10;French Lavender Organic;131500;J&T CASHLESS;Exp
7676;27-Mei-19;Jawa Timur;1;10;Flu dan Cough;195500;J&T CASHLESS;Exp
7701;27-Mei-19;Banten;1;10;Rosemary;86500;J&T CASHLESS;Exp
7710;27-Mei-19;Jawa Barat;1;100;Urang Aring;216000;JNE REG;Reg
7725;28-Mei-19;DKI Jakarta;1;10;Orange;90000;JNE REG;Reg
7725;28-Mei-19;DKI Jakarta;1;10;Cedarwood;71500;JNE REG;Reg
7725;28-Mei-19;DKI Jakarta;1;10;Bergamot;99900;JNE REG;Reg
7744;28-Mei-19;Jawa Tengah;1;10;Cedarwood;71500;J&T CASHLESS;Exp
7744;28-Mei-19;Jawa Tengah;1;10;Geranium;307500;J&T CASHLESS;Exp
7744;28-Mei-19;Jawa Tengah;1;10;Orange;90000;J&T CASHLESS;Exp
7744;28-Mei-19;Jawa Tengah;1;10;Tea Tree;96500;J&T CASHLESS;Exp
7749;28-Mei-19;DKI Jakarta;1;10;Lavender;122900;J&T CASHLESS;Exp
7749;28-Mei-19;DKI Jakarta;1;10;Lemon;122900;J&T CASHLESS;Exp
7752;28-Mei-19;Daerah Istimewa Yogyakarta;1;10;Ylang Ylang;90500;JNE REG;Reg
7769;28-Mei-19;Jawa Barat;1;10;Peppermint;102500;GOJEK;Inst
7769;28-Mei-19;Jawa Barat;1;10;French Lavender Organic;131500;GOJEK;Inst
7815;10-Jun-19;Jawa Barat;1;10;Ylang Ylang;90500;J&T CASHLESS;Exp
7816;10-Jun-19;Banten;1;20;Peppermint;202900;JNE REG;Reg
7816;10-Jun-19;Banten;1;20;Lemon;215900;JNE REG;Reg
7816;10-Jun-19;Banten;1;10;French Lavender Organic;131500;JNE REG;Reg
7829;11-Jun-19;Jawa Barat;1;20;Grape Seed;51500;J&T CASHLESS;Exp
7829;11-Jun-19;Jawa Barat;1;10;Vanila;121500;J&T CASHLESS;Exp
7844;11-Jun-19;DKI Jakarta;1;20;Nutmeg;97500;JNE REG;Reg
7849;11-Jun-19;Bengkulu;2;10;Ylang Ylang;181000;JNE REG;Reg
7853;11-Jun-19;DKI Jakarta;1;20;Tea Tree;148000;J&T CASHLESS;Exp
7880;12-Jun-19;Banten;1;10;Cajuput;56500;JNE REG;Reg
7880;12-Jun-19;Banten;1;10;Ylang Ylang;90500;JNE REG;Reg
7880;12-Jun-19;Banten;1;5;Rose;261500;JNE REG;Reg
7881;12-Jun-19;DKI Jakarta;1;50;Lemongrass;201500;J&T CASHLESS;Exp
7897;13-Jun-19;DKI Jakarta;1;10;Peppermint;102500;GOJEK;Inst
7897;13-Jun-19;DKI Jakarta;1;10;Cedarwood;71500;GOJEK;Inst
7897;13-Jun-19;DKI Jakarta;1;10;Lavender;122900;GOJEK;Inst
7898;13-Jun-19;Banten;1;100;Lemongrass;363000;J&T CASHLESS;Exp
7928;14-Jun-19;Jawa Timur;1;20;Rosemary;162000;J&T CASHLESS;Exp
7930;14-Jun-19;Jawa Barat;1;10;Peppermint;102500;JNE REG;Reg
7970;17-Jun-19;Jawa Barat;1;20;Lemongrass;99900;GRAB;Inst
7990;17-Jun-19;DKI Jakarta;1;10;Orange;90000;JNE REG;Reg
7990;17-Jun-19;DKI Jakarta;1;10;Ylang Ylang;90500;JNE REG;Reg
7991;17-Jun-19;Jawa Tengah;1;10;Lemon;122900;J&T CASHLESS;Exp
8006;18-Jun-19;Kepulauan Riau;1;20;Agarwood Bouya;135900;J&T CASHLESS;Exp
8040;19-Jun-19;Banten;1;20;Peppermint;202900;GRAB;Inst
8040;19-Jun-19;Banten;1;10;Tea Tree;96500;GRAB;Inst
8042;19-Jun-19;DKI Jakarta;1;10;Vanila;121500;J&T CASHLESS;Exp
8048;19-Jun-19;Banten;1;100;Green Tea;1100500;J&T CASHLESS;Exp
8052;19-Jun-19;Jawa Barat;1;50;Clove Bud;183500;JNE YES;Reg
8127;24-Jun-19;Jawa Barat;1;10;French Lavender Organic;131500;J&T CASHLESS;Exp
8127;24-Jun-19;Jawa Barat;1;10;Bugs be Gone;175000;J&T CASHLESS;Exp
8131;25-Jun-19;Nusa Tenggara Barat;2;10;Kaafir Lime;145000;J&T REG;Reg
8135;25-Jun-19;Jawa Barat;1;500;Frankincense Serrata;3786350;J&T CASHLESS;Exp
8142;25-Jun-19;DKI Jakarta;1;50;Nutmeg;204500;JNE REG;Reg
8142;25-Jun-19;DKI Jakarta;3;20;Ylang Ylang;407700;JNE REG;Reg
8142;25-Jun-19;DKI Jakarta;1;10;Tea Tree;96500;JNE REG;Reg
8142;25-Jun-19;DKI Jakarta;1;10;Citronella;50000;JNE REG;Reg
8144;25-Jun-19;Jawa Barat;1;10;Cedarwood;71500;J&T CASHLESS;Exp
8149;25-Jun-19;Jawa Timur;1;10;Peppermint;102500;J&T CASHLESS;Exp
8150;25-Jun-19;Banten;1;10;Lemongrass;57900;J&T CASHLESS;Exp
8159;26-Jun-19;Jawa Barat;1;10;Ylang Ylang;90500;GRAB;Inst
8159;26-Jun-19;Jawa Barat;1;10;French Lavender Organic;131500;GRAB;Inst
8175;26-Jun-19;Banten;1;20;French Lavender Organic;254500;JNE REG;Reg
8175;26-Jun-19;Banten;1;10;Cajuput;56500;JNE REG;Reg
8175;26-Jun-19;Banten;1;10;Lemongrass;57900;JNE REG;Reg
8201;27-Jun-19;DKI Jakarta;1;10;Patchouli;58500;JNE REG;Reg
8201;27-Jun-19;DKI Jakarta;1;10;Frankincese Premium;482500;JNE REG;Reg
8201;27-Jun-19;DKI Jakarta;1;10;Lavender;122900;JNE REG;Reg
8229;28-Jun-19;Jawa Barat;1;10;Bergamot;99900;J&T CASHLESS;Exp
8229;28-Jun-19;Jawa Barat;1;10;Frankincense Serrata;141900;J&T CASHLESS;Exp
8244;29-Jun-19;Jawa Barat;1;10;Flu dan Cough;195500;GRAB;Inst
8249;01-Jul-19;Jawa Timur;1;10;Lemongrass;57900;J&T CASHLESS;Exp
8249;01-Jul-19;Jawa Timur;1;10;Peppermint;102500;J&T CASHLESS;Exp
8260;01-Jul-19;DKI Jakarta;1;10;Citronella;50000;JNE REG;Reg
8260;01-Jul-19;DKI Jakarta;1;10;Vanila;121500;JNE REG;Reg
8265;01-Jul-19;DKI Jakarta;2;10;Jasmine Sambac;955000;JNE REG;Reg
8288;02-Jul-19;Jawa Barat;1;10;Ylang Ylang;90500;J&T CASHLESS;Exp
8288;02-Jul-19;Jawa Barat;1;10;Cedarwood;71500;J&T CASHLESS;Exp
8309;02-Jul-19;Bali;1;20;Ylang Ylang;135900;JNE REG;Reg
8309;02-Jul-19;Bali;1;20;Cinamon Bark;172500;JNE REG;Reg
8314;02-Jul-19;Jawa Tengah;1;10;Ginger;99900;J&T CASHLESS;Exp
8357;05-Jul-19;DKI Jakarta;1;10;Fennel;101500;J&T CASHLESS;Exp
8379;06-Jul-19;DKI Jakarta;1;20;Peppermint;202900;GRAB;Inst
8379;06-Jul-19;DKI Jakarta;1;10;French Lavender Organic;131500;GRAB;Inst
8387;06-Jul-19;Daerah Istimewa Yogyakarta;1;10;Patchouli;58500;J&T CASHLESS;Exp
8387;06-Jul-19;Daerah Istimewa Yogyakarta;1;10;Ylang Ylang;90500;J&T CASHLESS;Exp
8387;06-Jul-19;Daerah Istimewa Yogyakarta;1;10;Lemon;122900;J&T CASHLESS;Exp
8387;06-Jul-19;Daerah Istimewa Yogyakarta;1;10;French Lavender Organic;131500;J&T CASHLESS;Exp
8387;06-Jul-19;Daerah Istimewa Yogyakarta;1;10;Rosemary;86500;J&T CASHLESS;Exp
8396;08-Jul-19;Jawa Barat;1;10;Frankincense Serrata;141900;J&T CASHLESS;Exp
8396;08-Jul-19;Jawa Barat;1;10;Peppermint;102500;J&T CASHLESS;Exp
8396;08-Jul-19;Jawa Barat;1;10;French Lavender Organic;131500;J&T CASHLESS;Exp
8444;08-Jul-19;DKI Jakarta;1;10;Peppermint;102500;J&T CASHLESS;Exp
8457;09-Jul-19;DKI Jakarta;1;10;Peppermint;102500;GOJEK;Inst
8467;09-Jul-19;Jawa Timur;1;20;Grape Seed;51500;J&T CASHLESS;Exp
8467;09-Jul-19;Jawa Timur;1;10;Ylang Ylang;90500;J&T CASHLESS;Exp
8467;09-Jul-19;Jawa Timur;1;10;Lemon;122900;J&T CASHLESS;Exp
8467;09-Jul-19;Jawa Timur;1;10;Peppermint;102500;J&T CASHLESS;Exp
8467;09-Jul-19;Jawa Timur;1;10;Orange;90000;J&T CASHLESS;Exp
8467;09-Jul-19;Jawa Timur;1;10;Ginger;99900;J&T CASHLESS;Exp
8487;09-Jul-19;Jawa Barat;1;10;French Lavender Organic;131500;GOJEK;Inst
8487;09-Jul-19;Jawa Barat;1;10;Flu dan Cough;195500;GOJEK;Inst
8489;10-Jul-19;Banten;1;50;Nutmeg;204500;JNE REG;Reg
8518;11-Jul-19;Jawa Barat;1;10;Peppermint;102500;JNE REG;Reg
8520;11-Jul-19;Daerah Istimewa Yogyakarta;1;10;Bergamot;99900;J&T CASHLESS;Exp
8520;11-Jul-19;Daerah Istimewa Yogyakarta;1;10;Ylang Ylang;90500;J&T CASHLESS;Exp
8523;11-Jul-19;DKI Jakarta;1;10;Peppermint;102500;JNE REG;Reg
8523;11-Jul-19;DKI Jakarta;1;10;French Lavender Organic;131500;JNE REG;Reg
8523;11-Jul-19;DKI Jakarta;1;10;Flu dan Cough;195500;JNE REG;Reg
8538;12-Jul-19;Jawa Barat;1;10;Tea Tree Organic;142000;GOJEK;Inst
8553;13-Jul-19;Jawa Barat;1;10;Lemongrass;57900;GRAB;Inst
8553;13-Jul-19;Jawa Barat;1;10;Peppermint;102500;GRAB;Inst
8553;13-Jul-19;Jawa Barat;1;10;Frangipani;91500;GRAB;Inst
8553;13-Jul-19;Jawa Barat;1;10;Lavender;122900;GRAB;Inst
8570;15-Jul-19;Jawa Barat;1;20;Eucalyptus Organic;211500;GRAB;Inst
8580;15-Jul-19;DKI Jakarta;1;5;Jasmine Sambac;261500;J&T CASHLESS;Exp
8580;15-Jul-19;DKI Jakarta;1;5;Rose;261500;J&T CASHLESS;Exp
8589;15-Jul-19;Jawa Barat;1;10;Citronella;50000;JNE REG;Reg
8589;15-Jul-19;Jawa Barat;1;10;Patchouli;58500;JNE REG;Reg
8589;15-Jul-19;Jawa Barat;1;10;Lavender;122900;JNE REG;Reg
8591;15-Jul-19;Sumatera Utara;1;20;Ylang Ylang;135900;J&T CASHLESS;Exp
8591;15-Jul-19;Sumatera Utara;1;20;Lemongrass;99900;J&T CASHLESS;Exp
8591;15-Jul-19;Sumatera Utara;1;20;Peppermint;202900;J&T CASHLESS;Exp
8591;15-Jul-19;Sumatera Utara;1;10;Rosemary;86500;J&T CASHLESS;Exp
8591;15-Jul-19;Sumatera Utara;1;10;Patchouli;58500;J&T CASHLESS;Exp
8591;15-Jul-19;Sumatera Utara;1;10;French Lavender Organic;131500;J&T CASHLESS;Exp
8591;15-Jul-19;Sumatera Utara;1;10;Bergamot Organic;113500;J&T CASHLESS;Exp
8600;16-Jul-19;Jawa Timur;1;50;VCO;112000;J&T CASHLESS;Exp
8600;16-Jul-19;Jawa Timur;1;10;Rosemary;86500;J&T CASHLESS;Exp
8626;17-Jul-19;Banten;1;50;Almond;162000;J&T CASHLESS;Exp
8630;17-Jul-19;Banten;5;20;Castor;250000;JNE REG;Reg
8645;18-Jul-19;DKI Jakarta;3;50;Clove Bud;550500;JNE YES;Reg
8694;22-Jul-19;DKI Jakarta;1;1000;Cajuput;1053500;JNE REG;Reg
8699;22-Jul-19;Banten;1;20;Cinamon Bark;172500;J&T CASHLESS;Exp
8710;22-Jul-19;Jawa Barat;1;10;Lavender;122900;J&T CASHLESS;Exp
8710;22-Jul-19;Jawa Barat;1;10;Lemongrass;57900;J&T CASHLESS;Exp
8710;22-Jul-19;Jawa Barat;1;10;Citronella;50000;J&T CASHLESS;Exp
8738;23-Jul-19;DKI Jakarta;1;10;French Lavender Organic;131500;JNE REG;Reg
8738;23-Jul-19;DKI Jakarta;1;20;Grape Seed;51500;JNE REG;Reg
8738;23-Jul-19;DKI Jakarta;1;10;Ginger;99900;JNE REG;Reg
8738;23-Jul-19;DKI Jakarta;1;10;Ylang Ylang;90500;JNE REG;Reg
8738;23-Jul-19;DKI Jakarta;1;10;Flu dan Cough;195500;JNE REG;Reg
8750;24-Jul-19;Banten;2;10;Citronella;100000;JNE REG;Reg
8755;24-Jul-19;Jawa Timur;1;500;Bergamot;2226500;JNE YES;Reg
8760;24-Jul-19;Bali;2;50;Clove Bud;367000;JNE REG;Reg
8766;25-Jul-19;Jawa Timur;1;10;Lemongrass;57900;JNE REG;Reg
8766;25-Jul-19;Jawa Timur;1;10;French Lavender Organic;131500;JNE REG;Reg
8767;25-Jul-19;Banten;1;50;VCO;112000;J&T CASHLESS;Exp
8767;25-Jul-19;Banten;1;10;Lemongrass;57900;J&T CASHLESS;Exp
8774;25-Jul-19;Jawa Timur;1;10;Lavender;122900;J&T CASHLESS;Exp
8776;25-Jul-19;Jawa Tengah;1;10;Clove Bud;50000;J&T CASHLESS;Exp
8776;25-Jul-19;Jawa Tengah;1;10;Citronella;50000;J&T CASHLESS;Exp
8782;25-Jul-19;Banten;5;20;Castor;250000;J&T CASHLESS;Exp
8833;29-Jul-19;Jawa Tengah;1;10;Peppermint;102500;J&T CASHLESS;Exp
8833;29-Jul-19;Jawa Tengah;1;10;Lavender;122900;J&T CASHLESS;Exp
8838;29-Jul-19;Jawa Barat;1;10;Vanila;121500;J&T CASHLESS;Exp
8861;30-Jul-19;Jawa Barat;1;50;Urang Aring;115500;JNE REG;Reg
8861;30-Jul-19;Jawa Barat;1;10;Cajuput;56500;JNE REG;Reg
8861;30-Jul-19;Jawa Barat;1;10;Patchouli;58500;JNE REG;Reg
8861;30-Jul-19;Jawa Barat;1;10;Lemongrass;57900;JNE REG;Reg
8870;30-Jul-19;Jawa Barat;1;10;Orange;90000;J&T CASHLESS;Exp
8870;30-Jul-19;Jawa Barat;1;10;Ylang Ylang;90500;J&T CASHLESS;Exp
8879;30-Jul-19;Jawa Barat;1;100;Kaafir Lime;365250;J&T CASHLESS;Exp
8905;31-Jul-19;Jawa Timur;1;10;French Lavender Organic;131500;JNE REG;Reg
8933;01-Agu-19;Jawa Barat;1;10;Flu dan Cough;195500;JNE REG;Reg
8947;02-Agu-19;Jawa Barat;1;10;Eucalyptus Organic;115900;J&T CASHLESS;Exp
8960;02-Agu-19;Jawa Timur;1;100;Eucalyptus Organic;955900;J&T CASHLESS;Exp
8974;03-Agu-19;Bali;1;10;Clove Bud;50000;J&T CASHLESS;Exp
8974;03-Agu-19;Bali;1;10;Ylang Ylang;90500;J&T CASHLESS;Exp
8981;03-Agu-19;Banten;2;20;Grape Seed;103000;J&T CASHLESS;Exp
8994;05-Agu-19;Jawa Tengah;1;20;Patchouli;111000;J&T CASHLESS;Exp
8994;05-Agu-19;Jawa Tengah;1;10;Lemongrass;57900;J&T CASHLESS;Exp
8994;05-Agu-19;Jawa Tengah;1;10;Orange;90000;J&T CASHLESS;Exp
8994;05-Agu-19;Jawa Tengah;1;10;Lavender;122900;J&T CASHLESS;Exp
9006;05-Agu-19;Banten;1;50;Jojoba;237500;J&T CASHLESS;Exp
9008;05-Agu-19;Jawa Timur;1;250;Bergamot Organic;1646500;SI CPT REG;Reg
9015;06-Agu-19;Banten;1;20;Lemongrass;99900;ANTER AJA;Reg
9015;06-Agu-19;Banten;1;20;Citronella;83000;ANTER AJA;Reg
9052;08-Agu-19;Banten;1;100;Ylang - Ylang;438900;ANTER AJA;Reg
9054;08-Agu-19;Jawa Barat;1;10;French Lavender Organic;131500;GRAB;Inst
9054;08-Agu-19;Jawa Barat;1;10;Frankincense Serrata;141900;GRAB;Inst
9076;08-Agu-19;Sumatera Utara;1;10;Frankincense Serrata;141900;JNE REG;Reg
9080;09-Agu-19;Jawa Tengah;1;10;Citronella;50000;J&T CASHLESS;Exp
9080;09-Agu-19;Jawa Tengah;1;10;Lavender;122900;J&T CASHLESS;Exp
9122;12-Agu-19;Banten;1;10;Flu dan Cough;195500;JNE YES;Reg
9131;12-Agu-19;Jawa Tengah;1;50;VCO;112000;J&T CASHLESS;Exp
9131;12-Agu-19;Jawa Tengah;1;10;French Lavender Organic;131500;J&T CASHLESS;Exp
9131;12-Agu-19;Jawa Tengah;1;10;Lemon Organic;131500;J&T CASHLESS;Exp
9131;12-Agu-19;Jawa Tengah;1;10;Roman Chamomile;199900;J&T CASHLESS;Exp
9141;12-Agu-19;DKI Jakarta;1;10;Lemongrass;57900;J&T CASHLESS;Exp
9141;12-Agu-19;DKI Jakarta;1;10;Patchouli;58500;J&T CASHLESS;Exp
9192;15-Agu-19;Jawa Barat;1;10;French Lavender Organic;131500;J&T CASHLESS;Exp
9200;16-Agu-19;DKI Jakarta;1;50;Citronella;183500;GRAB;Inst
9200;16-Agu-19;DKI Jakarta;1;10;Vanila;121500;GRAB;Inst
9201;16-Agu-19;DKI Jakarta;1;10;Ylang Ylang;90500;J&T CASHLESS;Exp
9246;19-Agu-19;DKI Jakarta;1;20;Jojoba;97000;J&T CASHLESS;Exp
9246;19-Agu-19;DKI Jakarta;1;10;Frankincense Serrata;141900;J&T CASHLESS;Exp
9246;19-Agu-19;DKI Jakarta;1;10;French Lavender Organic;131500;J&T CASHLESS;Exp
9263;19-Agu-19;Jawa Timur;1;10;Lemongrass;57900;J&T CASHLESS;Exp
9263;19-Agu-19;Jawa Timur;1;10;Lavender;122900;J&T CASHLESS;Exp
9269;19-Agu-19;Bali;1;10;Frankincense Serrata;141900;SI CPT REG;Reg
9273;19-Agu-19;Jawa Barat;1;10;Citronella;50000;J&T CASHLESS;Exp
9273;19-Agu-19;Jawa Barat;1;10;Lemongrass;57900;J&T CASHLESS;Exp
9304;21-Agu-19;Jawa Tengah;1;20;Sunflower;64000;JNE REG;Reg
9304;21-Agu-19;Jawa Tengah;1;10;Lemongrass;57900;JNE REG;Reg
9304;21-Agu-19;Jawa Tengah;1;10;Ginger;99900;JNE REG;Reg
9347;23-Agu-19;DKI Jakarta;3;20;Magnolia;412500;GRAB;Inst
9347;23-Agu-19;DKI Jakarta;1;20;Patchouli;111000;GRAB;Inst
9347;23-Agu-19;DKI Jakarta;1;10;Peppermint;102500;GRAB;Inst
9347;23-Agu-19;DKI Jakarta;1;10;French Lavender Organic;131500;GRAB;Inst
9347;23-Agu-19;DKI Jakarta;1;10;Ylang Ylang;90500;GRAB;Inst
9347;23-Agu-19;DKI Jakarta;1;10;Flu dan Cough;195500;GRAB;Inst
9387;26-Agu-19;Jawa Barat;1;10;Frankincense Serrata;141900;JNE REG;Reg
9387;26-Agu-19;Jawa Barat;1;10;Lemon Organic;131500;JNE REG;Reg
9387;26-Agu-19;Jawa Barat;1;10;Eucalyptus Organic;115900;JNE REG;Reg
9387;26-Agu-19;Jawa Barat;1;5;Rose;261500;JNE REG;Reg
9419;29-Agu-19;Sumatera Utara;1;20;Lemongrass;99900;JNE REG;Reg
9419;29-Agu-19;Sumatera Utara;1;10;Green Tea;139000;JNE REG;Reg
9419;29-Agu-19;Sumatera Utara;1;10;Aniseed;140000;JNE REG;Reg
9419;29-Agu-19;Sumatera Utara;1;5;Geranium;143900;JNE REG;Reg
9419;29-Agu-19;Sumatera Utara;1;5;Coriander;168900;JNE REG;Reg
9428;27-Agu-19;Riau;1;20;Citronella;83000;J&T CASHLESS;Exp
9505;30-Agu-19;Jawa Tengah;1;20;Nutmeg;97500;JNE REG;Reg
9510;31-Agu-19;DKI Jakarta;1;50;Lemongrass;201500;GOJEK;Inst
9515;31-Agu-19;DKI Jakarta;1;20;Peppermint;202900;GRAB;Inst
9515;31-Agu-19;DKI Jakarta;1;20;Orange;164900;GRAB;Inst
9541;01-Sep-19;Jawa Barat;1;50;Sunflower;156500;GRAB;Inst
9552;01-Sep-19;Bengkulu;1;50;Basil;203500;J&T CASHLESS;Exp
9567;01-Sep-19;Banten;1;10;Cornt Mint;89500;J&T CASHLESS;Exp
9597;02-Sep-19;DKI Jakarta;1;10;French Lavender Organic;131500;GOJEK;Inst
